Product Description,Price Category
"Pędzel kabuki Earthnicity jest idealnym i niezastąpionym narzędziem do aplikacji kosmetyków mineralnych. Relatywnie długa rączka ułatwia nabieranie kosmetyku oraz jego aplikację.

Delikatne, bardzo miękkie syntetyczne włosie jest polecane także dla osób o cerze wrażliwej oraz alergicznej, ponieważ nie podrażnia oraz nie uczula. Ze względu na te cechy stosowany jest także do jako narzędzie do wykonywania kamuflażu / makijażu po zabiegach kosmetycznych i estetycznych

Ze względu na zbite, gęste włosie Kabuki nadaje do aplikacji podkładów mineralnych, ponieważ zapewnia uzyskanie odpowiedniego poziomu krycia. Idealnie nadaje się także do aplikacji pudru Velvet HD, pudrów prasowanych oraz w kamieniu. Pędzel świetnie sprawdza się przy ”rozcieraniu” róży oraz bronzerów.

Pędzel nadający się do użytku profesjonalnego w gabinetach kosmetycznych oraz do indywidualnego.

Kabuki marki Earthnicity jest bardzo trwały, nie traci włosia nawet po długim czasie stosowania i wielu myciach. Pędzel myjemy w szarym mydle lub delikatnym szamponie i suszymy włosiem go góry - można włosie na czas suszenia związać nitką, aby utrzymac odpowiedni stopień zbicia włosia.",1
"Oto sposób na pięknie rozświetloną skórę, doskonale zaakcentowane kości policzkowe oraz wykonturowaną twarz. Zestaw Sculpt &amp; Glow Contour Duo pomoże Ci piękne wymodelować twarz, by wydobyć jej naturalne piękno.
<ul>
 	<li>naturalny, prasowany bronzer w wyjątkowo twarzowym odcieniu sprawi, że konturowanie stanie się wyjątkowo proste</li>
 	<li>odbijający światło rozświetlacz nałożony w niewielkiej ilości idealne sprawdzi się, gdy będziesz chciała dodać dziennemu makijażowi delikatny „efekt glow”, z kolei zaaplikowany w większej ilości da „efekt wow” w makijażu na wielkie wyjścia</li>
</ul>
<ul>
 	<li>długotrwały efekt i łagodna formuła; w skład zestawu wchodzą mające działanie przeciwstarzeniowe olejek arganowy oraz wyciąg z mikołajka nadmorskiego</li>
</ul>
<ul>
 	<li>wolny od sztucznych substancji zapachowych oraz talku</li>
</ul>
&nbsp;",1
"Lekki, jedwabisty podkład mineralny w pudrze, stworzony z dodatkiem złota koloidalnego oraz naturalnej białej glinki z lasów amazońskich, wyjątkowo bogatej w sole mineralne, makro i mikroelementy. Zapewnia dobre krycie, gwarantując jednocześnie bardzo naturalny efekt makijażu. Idealnie stapia się ze skórą, subtelnie ją rozświetla, sprawiając, że cera jest ujednolicona, wygląda zdrowo i promiennie.

Tonację podkładu należy dobierać do naturalnego koloru naszej skóry, nie próbując podkolorować się „aby wyglądać zdrowiej”. Do tego służą już bronzer, róż czy rozświetlacze. Wybieranie podkładu, w ciemniejszym kolorze to jeden z największych błędów. Odcinająca się granica przy linii żuchwy i dużo ciemniejsza twarz od reszty ciała nie jest dobrym rozwiązaniem.
Posiadaczki cery naczynkowej często szukają kolorów zawierających różowe tony ze względu na obecne na twarzy zaczerwienienia skóry. Jednak dość często całe ciało ma inny odcień. Dlatego warto zwrócić uwagę, aby dobierać kolor podkładu pod odcień szyi i dekoltu niż twarzy. Neutralne podkłady, z domieszką oliwkowych tonów znakomicie neutralizują obecny na twarzy rumień.
Osoby z bardzo jasną karnacją najczęściej sięgają po chłodne odcienie. Niestety, nie zawsze jest to dobry wybór bo czasem chłodny kolor z bladością skóry sprawia, że wyglądamy jakbyśmy były chore. W przypadku bardzo jasnej karnacji warto więc rozważyć również odcienie o ciepłym kolorycie.",1
"Beztłuszczowa formuła podkładu została stworzona w połączeniu z faktorami matującymi oraz pudrowymi pigmentami, tak aby zapewnić długotrwały efekt świeżej i matowej cery.

Podkład idealnie przylega do skóry, doskonale pokrywając niedoskonałości i poszarzałą cerę, przywracając jej naturalny, satynowy blask. Odmładzający olej z arktycznej maliny moroszki rozjaśnia i chroni skórę przed czynnikami zewnętrznymi.

Nie zawiera parabenów, donorów formaldehydu, oleju mineralnego, alkoholu etylowego.
Nie testowany na zwierzętach.",1
"<div class=""kartaproduktu"">
<div class=""kartaprawa"">
<div class=""kpopis2"">

Precyzyjna i trwała kredka nada kształt, uzupełni i zdyscyplinuje brwi.

Zawiera substancje pochodzenia organicznego takie jak masło shea, olej jojoba, olej słonecznikowy, które posiadają właściwości nawilżające, odżywcze i wygładzające.

Naturalna kredka do brwi Zuii Organic jest łatwa w aplikacji dzięki ściętej końcówce i płaskiemu kształtowi. Nadaje naturalny kolor i zapewnia trwały makijaż.

Naturalna kredka do brwi:
<ul>
 	<li>precyzyjnie podkreśla i zagęszcza linię brwi</li>
 	<li>jest łatwa i precyzyjna w aplikacji</li>
 	<li>zapewnia naturalny, trwały makijaż bez sztucznego efektu</li>
 	<li>odżywia brwi</li>
 	<li>ma delikatną, organiczną formułę - idealna również dla alergików</li>
</ul>
Naturalna kredka do brwi Zuii Organic występuje w dwóch odcieniach:

- Cocoa dla blondynek i jasnej karnacji

- Taupe dla brunetek i średniej do ciemnej karnacji

</div>
</div>
</div>
<div class=""pelnyopis"">
<div class=""po0"">

Kompozycja kosmetyku naturalnego:
<ul>
 	<li>wosk Carnauba – najtwardszy naturalny wosk o wysokiej temperaturze topnienia; podnosi temperaturę topnienia i twardość użytych olejów i wosków - tym samym zapobiega ich topieniu się w wysokich temperaturach, np. latem w czasie ekspozycji na słońcu</li>
 	<li>masło shea - bardzo dobrze tolerowane przez skórę, odżywia, nawilża</li>
 	<li>olej jojoba - płynny wosk o składzie zbliżonym do ludzkiego sebum, nie pozostawia tłustej warstwy, nawilża, wygładza i uelastycznia</li>
 	<li>olej słonecznikowy – bogaty w antyoksydanty, niezbędne nienasycone kwasy tłuszczowe oraz mikroelementy; świetnie zmiękcza i wygładza i odżywia naskórek</li>
 	<li>wosk Candelilla - najbardziej błyszczący z wosków, natłuszcza, wygładza i oczywiście nadaje połysk; pozyskiwany z liści meksykańskiego krzewu</li>
</ul>
</div>
<div class=""po0""></div>
<div class=""kprow""><form action=""https://www.naturativ.pl/sklep/p-398-naturalna-kredka-do-brwi---cocoa-kakaowa/#koszyk"" method=""POST"">
<div class=""podselect""></div>
</form></div>
</div>",1
"<div class=""kartaproduktu"">
<div class=""kartaprawa"">
<div class=""kpopis1"">Organiczna, odżwycza formuła kredki do oczu Zuii Organic nakłada się bez wysiłku dzięki przyjemnej, kremowej konsystencji.</div>
<div class=""kpopis2"">

Naturalna konturówka do oczu:
<ul>
 	<li>idealnie podkreśla linię rzęs i intensyfikuje spojrzenie</li>
 	<li>jest trwała i przyjemna w użyciu - nakłada się łatwo dzięki kremowej konsystencji</li>
 	<li>ma delikatną, organiczną formułę, dzięki czemu jest idealna dla wrażliwych oczu, również alergików</li>
 	<li>doskonale sprawdzą się w makijażu codziennym i biznesowym</li>
</ul>
</div>
</div>
</div>
<div class=""pelnyopis"">
<div class=""po0"">

Kompozycja kosmetyku naturalnego:
<ul>
 	<li>wosk Carnauba – najtwardszy naturalny wosk o wysokiej temperaturze topnienia; podnosi temperaturę topnienia i twardość użytych olejów i wosków - tym samym zapobiega ich topieniu się w wysokich temperaturach, np. latem w czasie ekspozycji na słońcu</li>
 	<li>masło shea - bardzo dobrze tolerowane przez skórę, odżywia, nawilża</li>
 	<li>wosk pszczeli – naturalny emolient, nawilża, zmiękcza i wygładza naskórek</li>
 	<li>olej jojoba - płynny wosk o składzie zbliżonym do ludzkiego sebum, łatwo się wchłania i nie pozostawia tłustej warstwy, prócz tego nawilża, wygładza i uelastycznia</li>
 	<li>olej rycynowy – wzmacnia, zmiękcza i nawilża, dodaje połysku</li>
 	<li>witamina E – doskonały naturalny przeciwutleniacz, działa przeciwzapalnie i przeciwzmarszczkowo</li>
</ul>
</div>
<div class=""po0""></div>
</div>",1
"<div class=""kartaproduktu"">
<div class=""kartaprawa"">
<div class=""kpopis1"">
<div class=""kpopis1"">
<div class=""kpopis1"">Organiczna uniwersalna baza pod makijaż to mieszanka odżywczych składników, które chronią i nawilżają skórę, przygotowując ją na przyjęcie podkładu.</div>
<div class=""kpopis2"">

Zawarte w naturalnej bazie pod podkład woda z kwiatów róży damasceńskiej, aloes i ekstrakty z rumianku dają skórze natychmiastowe wygładzenie i jednocześnie zostawiają na jej powierzchni nawilżający film, który zmniejsza widoczność zmarszczek i bruzd. Woda z róży damasceńskiej wyrównuje pH skóry, normalizuje wydzielanie sebum, wzmacnia naczynka.

Zastosowana na twarz i szyję przed nałożeniem makijażu przedłuży jego trwałość oraz zapobiegnie tzw. efektowi maski.

Baza w odcieniu Mauve (Lawenda)<b> </b>dzięki lawendowemu zabarwieniu nadaje zdrowego kolorytu cerze „ziemistej” i poszarzałej.

</div>
</div>
</div>
</div>
</div>
<div class=""pelnyopis"">
<div class=""po0"">

Kompozycja kosmetyku naturalnego:
<ul>
 	<li>woda z płatków róży damasceńskiej – bogata w składniki aktywne; działa ściągająco i tonizująco, wyrównuje pH skóry, normalizuje wydzielanie sebum, wzmacnia naczynka, regeneruje i koi, a zapach różany uspokaja i poprawia nastrój</li>
 	<li>olej ze słodkich migdałów – bogaty w witaminy młodości (A i E), natłuszcza, nawilża zmiękcza i wygładza, wpływa na prawidłowe funkcjonowanie cementu międzykomórkowego, nie daje uczucia ciężkości i lepkości</li>
 	<li>olejek z nagietka – bogaty w karotenoidy, pielęgnuje, odżywia, wygładza, regeneruje, natłuszcza,</li>
 	<li>olej z marchewki – ma właściwości tonizujące, przeciwzmarszczkowe, poprawia elastyczność skóry</li>
 	<li>skrzyp – bogaty w krzemionkę, wzmacnia elastyczność, sprężystość i zdrowy wygląd skóry, regeneruje</li>
 	<li>pokrzywa – bogata w chlorofil, witaminy, minerały, kwasy organiczne, karotenoidy, fitosterole; regeneruje, odmładza, ujędrnia</li>
</ul>
</div>
<div class=""po0""></div>
<div class=""kprow""><form action=""https://www.naturativ.pl/sklep/p-477-naturalna-baza-pod-makijaz---mint-mietowa/#koszyk"" method=""POST"">
<div class=""podselect""></div>
</form></div>
</div>",1
"<div class=""kartaproduktu"">
<div class=""kartaprawa"">
<div class=""kpopis1"">Organiczna, odżwycza formuła kredki do oczu Zuii Organic nakłada się bez wysiłku dzięki przyjemnej, kremowej konsystencji.</div>
<div class=""kpopis2"">

Naturalna konturówka do oczu:
<ul>
 	<li>idealnie podkreśla linię rzęs i intensyfikuje spojrzenie</li>
 	<li>jest trwała i przyjemna w użyciu - nakłada się łatwo dzięki kremowej konsystencji</li>
 	<li>ma delikatną, organiczną formułę, dzięki czemu jest idealna dla wrażliwych oczu, również alergików</li>
 	<li>doskonale sprawdzą się w makijażu codziennym i biznesowym</li>
</ul>
</div>
</div>
</div>
<div class=""pelnyopis"">
<div class=""po0"">

Kompozycja kosmetyku naturalnego:
<ul>
 	<li>wosk Carnauba – najtwardszy naturalny wosk o wysokiej temperaturze topnienia; podnosi temperaturę topnienia i twardość użytych olejów i wosków - tym samym zapobiega ich topieniu się w wysokich temperaturach, np. latem w czasie ekspozycji na słońcu</li>
 	<li>masło shea - bardzo dobrze tolerowane przez skórę, odżywia, nawilża</li>
 	<li>wosk pszczeli – naturalny emolient, nawilża, zmiękcza i wygładza naskórek</li>
 	<li>olej jojoba - płynny wosk o składzie zbliżonym do ludzkiego sebum, łatwo się wchłania i nie pozostawia tłustej warstwy, prócz tego nawilża, wygładza i uelastycznia</li>
 	<li>olej rycynowy – wzmacnia, zmiękcza i nawilża, dodaje połysku</li>
 	<li>witamina E – doskonały naturalny przeciwutleniacz, działa przeciwzapalnie i przeciwzmarszczkowo</li>
</ul>
</div>
<div class=""po0""></div>
</div>",1
"<div class=""kartaproduktu"">
<div class=""kartaprawa"">
<div class=""kpopis1"">Nawilżający błyszczyk do ust</div>
<div class=""kpopis2"">

Wzbogacony witaminami A, E i C oraz cennymi olejkami i woskami, naturalny błyszczyk do ust Zuii Organic natłuszcza, odżywia i chroni usta przed zbyt wczesnym starzeniem. Organiczne składniki zawarte w błyszczyku idealnie nawilżą i wygładzą spierzchnięte usta. Wygodna, nieklejąca się formuła z łatwością rozprowadza się na ustach, nadaje im blasku i wrażenie powiększonych ust.

Naturalny błyszczyk do ust:
<ul>
 	<li>rozświetla usta dzięki nasyconym pigmentom pochodzenia naturalnego</li>
 	<li>działa jak pomadka ochronna</li>
 	<li>łatwy w aplikacji</li>
 	<li>nadaje długotrwały efekt</li>
</ul>
</div>
</div>
</div>
<div class=""pelnyopis"">
<div class=""po0"">

Kompozycja kosmetyku naturalnego:
<ul>
 	<li>olej z dzikiej róży – działa na skórę jak eliksir; odżywia, nawilża, uelastycznia i wygładza, rozjaśnia plamy pigmentacyjne</li>
 	<li>wosk pszczeli – naturalny emolient, nawilża, zmiękcza i wygładza naskórek</li>
 	<li>aloes - nawilża i regeneruje mikrouszkodzenia naskórka, zawiera dużo mikroelementów (potas, magnez, cynk, żelazo, wapń, fosfor) oraz witaminy A, C i z grupy B</li>
 	<li>witamina E – doskonały naturalny przeciwutleniacz, działa przeciwzapalnie i przeciwzmarszczkowo</li>
 	<li>witamina C – wspomaga produkcję kolagenu, nadaje blasku, wspomaga elastyczność skóry, naturalny antyoksydant</li>
</ul>
</div>
<div class=""po0""></div>
</div>",1
"Prezentujemy nową odsłonę sypkich, mineralnych podkładów do twarzy. Minerals Love Botanicals łączy ze sobą dwa światy: mineralny i roślinny. Unikalna kombinacja kryjących pigmentów mineralnych oraz wyselekcjonowanych substancji roślinnych (sproszkowanego bambusa oraz mączki owsianej), tworzy na skórze jedwabisty film mineralny, nadaje cerze naturalne, jednolite i nieskazitelne wykończenie. Niedoskonałości znikają, a twarz wygląda świeżo i naturalnie. Pomimo sypkiej konsystencji, zapewnia lekko kremowe odczucie gładkości na skórze, idealnie stapia się z cerą. Luksusowa formuła podkładu zawiera dodatkowo drobiny koloidalnego 24-karatowego złota, w dostępnej dla skóry postaci koloidalnej.

Tonację podkładu należy dobierać do naturalnego koloru naszej skóry, nie próbując podkolorować się „aby wyglądać zdrowiej”. Do tego służą już bronzer, róż czy rozświetlacze. Wybieranie podkładu, w ciemniejszym kolorze to jeden z największych błędów. Odcinająca się granica przy linii żuchwy i dużo ciemniejsza twarz od reszty ciała nie jest dobrym rozwiązaniem.
Posiadaczki cery naczynkowej często szukają kolorów zawierających różowe tony ze względu na obecne na twarzy zaczerwienienia skóry. Jednak dość często całe ciało ma inny odcień. Dlatego warto zwrócić uwagę, aby dobierać kolor podkładu pod odcień szyi i dekoltu niż twarzy. Neutralne podkłady, z domieszką oliwkowych tonów znakomicie neutralizują obecny na twarzy rumień.
Osoby z bardzo jasną karnacją najczęściej sięgają po chłodne odcienie. Niestety, nie zawsze jest to dobry wybór bo czasem chłodny kolor z bladością skóry sprawia, że wyglądamy jakbyśmy były chore. W przypadku bardzo jasnej karnacji warto więc rozważyć również odcienie o ciepłym kolorycie.",1
"Lekki, jedwabisty podkład mineralny w pudrze, stworzony z dodatkiem złota koloidalnego oraz naturalnej białej glinki z lasów amazońskich, wyjątkowo bogatej w sole mineralne, makro i mikroelementy. Zapewnia dobre krycie, gwarantując jednocześnie bardzo naturalny efekt makijażu. Idealnie stapia się ze skórą, subtelnie ją rozświetla, sprawiając, że cera jest ujednolicona, wygląda zdrowo i promiennie.

Tonację podkładu należy dobierać do naturalnego koloru naszej skóry, nie próbując podkolorować się „aby wyglądać zdrowiej”. Do tego służą już bronzer, róż czy rozświetlacze. Wybieranie podkładu, w ciemniejszym kolorze to jeden z największych błędów. Odcinająca się granica przy linii żuchwy i dużo ciemniejsza twarz od reszty ciała nie jest dobrym rozwiązaniem.
Posiadaczki cery naczynkowej często szukają kolorów zawierających różowe tony ze względu na obecne na twarzy zaczerwienienia skóry. Jednak dość często całe ciało ma inny odcień. Dlatego warto zwrócić uwagę, aby dobierać kolor podkładu pod odcień szyi i dekoltu niż twarzy. Neutralne podkłady, z domieszką oliwkowych tonów znakomicie neutralizują obecny na twarzy rumień.
Osoby z bardzo jasną karnacją najczęściej sięgają po chłodne odcienie. Niestety, nie zawsze jest to dobry wybór bo czasem chłodny kolor z bladością skóry sprawia, że wyglądamy jakbyśmy były chore. W przypadku bardzo jasnej karnacji warto więc rozważyć również odcienie o ciepłym kolorycie.",1
"Delikatny puder na bazie zmikronizowanych glinek: kaolinowej oraz illitowej. Stanowi idealną bazę pod makijaż. Nałożony pod podkład, przedłuża trwałość makijażu. Sprawdzi się również jako delikatny puder wykończeniowy. Znakomicie rozmywa optycznie pory oraz wszelkie nierówności cery (tzw. efekt soft-focus), zapewnia skórze matowe wykończenie. Puder współgra z każdym typem cery. Jest dobrze tolerowany przez delikatną, nawet bardzo wrażliwą i mocno podrażnioną skórę. Dobroczynne właściwości glinek znane i cenione są już od bardzo dawna – skutecznie działają przy chorobach skórnych, trądziku, polecane są przy cerze zmęczonej, zwiotczałej i naczynkowej. Ich działanie polega przede wszystkim na absorpcji zanieczyszczeń, takich jak nadmiar sebum czy produkty metabolizmu skóry. Dostarczają skórze wiele substancji mineralnych oraz pierwiastków.
Formuła naszego pudru glinkowego została dodatkowo wzbogacona zmikronizowanym lepidolitem oraz czarnym turmalinem.",1
"Prezentujemy nową odsłonę sypkich, mineralnych podkładów do twarzy. Minerals Love Botanicals łączy ze sobą dwa światy: mineralny i roślinny. Unikalna kombinacja kryjących pigmentów mineralnych oraz wyselekcjonowanych substancji roślinnych (sproszkowanego bambusa oraz mączki owsianej), tworzy na skórze jedwabisty film mineralny, nadaje cerze naturalne, jednolite i nieskazitelne wykończenie. Niedoskonałości znikają, a twarz wygląda świeżo i naturalnie. Pomimo sypkiej konsystencji, zapewnia lekko kremowe odczucie gładkości na skórze, idealnie stapia się z cerą. Luksusowa formuła podkładu zawiera dodatkowo drobiny koloidalnego 24-karatowego złota, w dostępnej dla skóry postaci koloidalnej.

Tonację podkładu należy dobierać do naturalnego koloru naszej skóry, nie próbując podkolorować się „aby wyglądać zdrowiej”. Do tego służą już bronzer, róż czy rozświetlacze. Wybieranie podkładu, w ciemniejszym kolorze to jeden z największych błędów. Odcinająca się granica przy linii żuchwy i dużo ciemniejsza twarz od reszty ciała nie jest dobrym rozwiązaniem.
Posiadaczki cery naczynkowej często szukają kolorów zawierających różowe tony ze względu na obecne na twarzy zaczerwienienia skóry. Jednak dość często całe ciało ma inny odcień. Dlatego warto zwrócić uwagę, aby dobierać kolor podkładu pod odcień szyi i dekoltu niż twarzy. Neutralne podkłady, z domieszką oliwkowych tonów znakomicie neutralizują obecny na twarzy rumień.
Osoby z bardzo jasną karnacją najczęściej sięgają po chłodne odcienie. Niestety, nie zawsze jest to dobry wybór bo czasem chłodny kolor z bladością skóry sprawia, że wyglądamy jakbyśmy były chore. W przypadku bardzo jasnej karnacji warto więc rozważyć również odcienie o ciepłym kolorycie.",1
"Prezentujemy nową odsłonę sypkich, mineralnych podkładów do twarzy. Minerals Love Botanicals łączy ze sobą dwa światy: mineralny i roślinny. Unikalna kombinacja kryjących pigmentów mineralnych oraz wyselekcjonowanych substancji roślinnych (sproszkowanego bambusa oraz mączki owsianej), tworzy na skórze jedwabisty film mineralny, nadaje cerze naturalne, jednolite i nieskazitelne wykończenie. Niedoskonałości znikają, a twarz wygląda świeżo i naturalnie. Pomimo sypkiej konsystencji, zapewnia lekko kremowe odczucie gładkości na skórze, idealnie stapia się z cerą. Luksusowa formuła podkładu zawiera dodatkowo drobiny koloidalnego 24-karatowego złota, w dostępnej dla skóry postaci koloidalnej.

Tonację podkładu należy dobierać do naturalnego koloru naszej skóry, nie próbując podkolorować się „aby wyglądać zdrowiej”. Do tego służą już bronzer, róż czy rozświetlacze. Wybieranie podkładu, w ciemniejszym kolorze to jeden z największych błędów. Odcinająca się granica przy linii żuchwy i dużo ciemniejsza twarz od reszty ciała nie jest dobrym rozwiązaniem.
Posiadaczki cery naczynkowej często szukają kolorów zawierających różowe tony ze względu na obecne na twarzy zaczerwienienia skóry. Jednak dość często całe ciało ma inny odcień. Dlatego warto zwrócić uwagę, aby dobierać kolor podkładu pod odcień szyi i dekoltu niż twarzy. Neutralne podkłady, z domieszką oliwkowych tonów znakomicie neutralizują obecny na twarzy rumień.
Osoby z bardzo jasną karnacją najczęściej sięgają po chłodne odcienie. Niestety, nie zawsze jest to dobry wybór bo czasem chłodny kolor z bladością skóry sprawia, że wyglądamy jakbyśmy były chore. W przypadku bardzo jasnej karnacji warto więc rozważyć również odcienie o ciepłym kolorycie.",1
"Lekki, jedwabisty podkład mineralny w pudrze, stworzony z dodatkiem złota koloidalnego oraz naturalnej białej glinki z lasów amazońskich, wyjątkowo bogatej w sole mineralne, makro i mikroelementy. Zapewnia dobre krycie, gwarantując jednocześnie bardzo naturalny efekt makijażu. Idealnie stapia się ze skórą, subtelnie ją rozświetla, sprawiając, że cera jest ujednolicona, wygląda zdrowo i promiennie.

Tonację podkładu należy dobierać do naturalnego koloru naszej skóry, nie próbując podkolorować się „aby wyglądać zdrowiej”. Do tego służą już bronzer, róż czy rozświetlacze. Wybieranie podkładu, w ciemniejszym kolorze to jeden z największych błędów. Odcinająca się granica przy linii żuchwy i dużo ciemniejsza twarz od reszty ciała nie jest dobrym rozwiązaniem.
Posiadaczki cery naczynkowej często szukają kolorów zawierających różowe tony ze względu na obecne na twarzy zaczerwienienia skóry. Jednak dość często całe ciało ma inny odcień. Dlatego warto zwrócić uwagę, aby dobierać kolor podkładu pod odcień szyi i dekoltu niż twarzy. Neutralne podkłady, z domieszką oliwkowych tonów znakomicie neutralizują obecny na twarzy rumień.
Osoby z bardzo jasną karnacją najczęściej sięgają po chłodne odcienie. Niestety, nie zawsze jest to dobry wybór bo czasem chłodny kolor z bladością skóry sprawia, że wyglądamy jakbyśmy były chore. W przypadku bardzo jasnej karnacji warto więc rozważyć również odcienie o ciepłym kolorycie.",1
"Mineral Sculpting Powder - matowy bronzer mineralny z bronzytem, w odcieniu średniego, zgaszonego brązu. Idealny do wykonturowania, nadania kształtu twarzy. Jest lekki, bardzo drobno zmielony i znakomicie przylega do skóry. Dzięki dużej pigmentacji, wystarczy naprawdę odrobina pudru, aby uwydatnić kształt twarzy.",1
"Lekki, jedwabisty podkład mineralny w pudrze, stworzony z dodatkiem złota koloidalnego oraz naturalnej białej glinki z lasów amazońskich, wyjątkowo bogatej w sole mineralne, makro i mikroelementy. Zapewnia dobre krycie, gwarantując jednocześnie bardzo naturalny efekt makijażu. Idealnie stapia się ze skórą, subtelnie ją rozświetla, sprawiając, że cera jest ujednolicona, wygląda zdrowo i promiennie.

Tonację podkładu należy dobierać do naturalnego koloru naszej skóry, nie próbując podkolorować się „aby wyglądać zdrowiej”. Do tego służą już bronzer, róż czy rozświetlacze. Wybieranie podkładu, w ciemniejszym kolorze to jeden z największych błędów. Odcinająca się granica przy linii żuchwy i dużo ciemniejsza twarz od reszty ciała nie jest dobrym rozwiązaniem.
Posiadaczki cery naczynkowej często szukają kolorów zawierających różowe tony ze względu na obecne na twarzy zaczerwienienia skóry. Jednak dość często całe ciało ma inny odcień. Dlatego warto zwrócić uwagę, aby dobierać kolor podkładu pod odcień szyi i dekoltu niż twarzy. Neutralne podkłady, z domieszką oliwkowych tonów znakomicie neutralizują obecny na twarzy rumień.
Osoby z bardzo jasną karnacją najczęściej sięgają po chłodne odcienie. Niestety, nie zawsze jest to dobry wybór bo czasem chłodny kolor z bladością skóry sprawia, że wyglądamy jakbyśmy były chore. W przypadku bardzo jasnej karnacji warto więc rozważyć również odcienie o ciepłym kolorycie.",1
"Wyrusz z nami w wędrówkę po nieprzeniknionej amazońskiej puszczy. Chcemy opowiedzieć Ci szczególnie o jednym, niezwykłym drzewie, które od wieków zachwyca i zastanawia swoją naturą i właściwościami. Wszystko przez potężne korzenie i rozłożyste, imponującej długości gałęzie, niebotyczny pień oraz niecodziennej urody kwiaty, które sprawiają, że drzewo ma niemal mistyczny charakter. W jego niezwykłą moc wierzyli już Majowie, którzy przypisywali mu rolę łącznika pomiędzy światami doczesnym i wiecznym. My znaleźliśmy w nim źródło składnika, który pozwolił nadać naszym kosmetykom niespotykaną dotąd lekkość. Dojrzałe owoce drzewa kapokowego, bo nim mowa, uwalniają nasiona otulone miękkim, niezwykle lekkim i sprężystym puchem, który jest odporny na działanie wody. Kiedyś wykorzystywano go do wypełniania kamizelek ratunkowych (stąd nazwa kapok), a my zmikronizowaliśmy go i zamknęliśmy w naszym najnowszym pudrze matującym. Dzięki niemu udało nam się uzyskać kosmetyk, o niepowtarzalnych właściwościach.

ZASTOSOWANIE Kapok Tree Powder to puder zapewniający długotrwałe działanie matujące. Pochłania nadmiar sebum i optycznie wygładza cerę, dając efekt „soft-focus”. Kosmetyk sprawdza się najlepiej w przypadku skóry tłustej i mieszanej. Jeżeli masz problem ze świeceniem się skóry, szczególnie w tzw. strefie „T”, to propozycja dla Ciebie. Mimo swoich mocnych właściwości matujących, puder nie przesusza cery.",1
"Lekki, jedwabisty podkład mineralny w pudrze, stworzony z dodatkiem złota koloidalnego oraz naturalnej białej glinki z lasów amazońskich, wyjątkowo bogatej w sole mineralne, makro i mikroelementy. Zapewnia dobre krycie, gwarantując jednocześnie bardzo naturalny efekt makijażu. Idealnie stapia się ze skórą, subtelnie ją rozświetla, sprawiając, że cera jest ujednolicona, wygląda zdrowo i promiennie.

Tonację podkładu należy dobierać do naturalnego koloru naszej skóry, nie próbując podkolorować się „aby wyglądać zdrowiej”. Do tego służą już bronzer, róż czy rozświetlacze. Wybieranie podkładu, w ciemniejszym kolorze to jeden z największych błędów. Odcinająca się granica przy linii żuchwy i dużo ciemniejsza twarz od reszty ciała nie jest dobrym rozwiązaniem.
Posiadaczki cery naczynkowej często szukają kolorów zawierających różowe tony ze względu na obecne na twarzy zaczerwienienia skóry. Jednak dość często całe ciało ma inny odcień. Dlatego warto zwrócić uwagę, aby dobierać kolor podkładu pod odcień szyi i dekoltu niż twarzy. Neutralne podkłady, z domieszką oliwkowych tonów znakomicie neutralizują obecny na twarzy rumień.
Osoby z bardzo jasną karnacją najczęściej sięgają po chłodne odcienie. Niestety, nie zawsze jest to dobry wybór bo czasem chłodny kolor z bladością skóry sprawia, że wyglądamy jakbyśmy były chore. W przypadku bardzo jasnej karnacji warto więc rozważyć również odcienie o ciepłym kolorycie.",1
"Podaruj swojej cerze zdrowy blask i wygląd. Bronzery Earthnicity są wysoko napigmentowane i mogą zostać wykorzystane zarówno do twarzy, jak i do całego ciała - dając w efekcie wrażenie muśniętej słońcem skóry.

Ze względu na swój krótki i bezpieczny skład polecane osobom z problemami alergicznymi i cerą wrażliwą.

Sunkissed Shimmer – bardzo trwały puder brązujący, który dodaje skórze lekkiego rozświetlenia. Sprawia, że skóra wygląda jak muśnięta słońcem. Przeznaczony dla osób o karnacji od bladej do średnio jasnej. Delikatny, bardzo dobrze się rozciera, nie wpada w pomarańczowe odcienie. Pięknie, subtelnie konturuje twarz, świetnie sprawdza się także jako cień do powiek. Produkt bardzo wydajny, odrobina produktu wystarczy do wykonania makijażu.",1
"Podaruj swojej cerze zdrowy blask i wygląd. Bronzery Earthnicity są wysoko napigmentowane i mogą zostać wykorzystane zarówno do twarzy, jak i do całego ciała - dając w efekcie wrażenie muśniętej słońcem skóry.

Ze względu na swój krótki i bezpieczny skład polecane osobom z problemami alergicznymi i cerą wrażliwą.

Sunkissed Shimmer – bardzo trwały puder brązujący, który dodaje skórze lekkiego rozświetlenia. Sprawia, że skóra wygląda jak muśnięta słońcem. Przeznaczony dla osób o karnacji od bladej do średnio jasnej. Delikatny, bardzo dobrze się rozciera, nie wpada w pomarańczowe odcienie. Pięknie, subtelnie konturuje twarz, świetnie sprawdza się także jako cień do powiek. Produkt bardzo wydajny, odrobina produktu wystarczy do wykonania makijażu.",1
